matchId,foulId,time,foulLocation,fouledPlayer,fouledPlayerTeam,foulingPlayer,foulingPlayerTeam,sortableTime
29362662,4102,84:38,in the defensive half.,Eric Abidal,Olympiakos,Isaac Thelin,Malmö FF,5078
29362662,4107,80:30,in the defensive half.,Emil Forsberg,Malmö FF,Jimmy Durmaz,Olympiakos,4830
29362662,4120,68:45,in the attacking half.,Alejandro Domínguez,Olympiakos,Enoch Kofi Adu,Malmö FF,4125
29362662,4123,68:31,in the defensive half.,Luka Milivojevic,Olympiakos,Isaac Thelin,Malmö FF,4111
29362662,4125,67:37,in the defensive half.,Emil Forsberg,Malmö FF,Luka Milivojevic,Olympiakos,4057
29362662,4137,57:39,in the defensive half.,Emil Forsberg,Malmö FF,Giannis Maniatis,Olympiakos,3459
29362662,4143,54:13,in the defensive half.,Delvin Ndinga,Olympiakos,Emil Forsberg,Malmö FF,3253
29362662,4146,50:50,on the left wing.,Arthur Masuaku,Olympiakos,Anton Tinnerholm,Malmö FF,3050
29362662,4148,46:27,in the defensive half.,Erik Johansson,Malmö FF,Arthur Masuaku,Olympiakos,2787
29362662,4156,39:25,in the attacking half.,Ibrahim Afellay,Olympiakos,Magnus Eriksson,Malmö FF,2365
29362662,4158,39:06,on the right wing.,Omar Elabdellaoui,Olympiakos,Emil Forsberg,Malmö FF,2346
29362662,4160,37:27,in the attacking half.,Markus Rosenberg,Malmö FF,Alberto Botía,Olympiakos,2247
29362662,4163,35:45,on the right wing.,Pajtim Kasami,Olympiakos,Filip Helander,Malmö FF,2145
29362662,4167,33:28,on the right wing.,Magnus Eriksson,Malmö FF,Arthur Masuaku,Olympiakos,2008
29362662,4171,26:26,in the attacking half.,Ibrahim Afellay,Olympiakos,Markus Rosenberg,Malmö FF,1586
29362662,4173,24:07,in the defensive half.,Kostas Mitroglou,Olympiakos,Erik Johansson,Malmö FF,1447
29362662,4179,19:34,in the attacking half.,Omar Elabdellaoui,Olympiakos,Ricardinho,Malmö FF,1174
29362662,4184,10:54,in the defensive half.,Filip Helander,Malmö FF,Kostas Mitroglou,Olympiakos,654
29362662,4193,4:20,on the right wing.,Omar Elabdellaoui,Olympiakos,Isaac Thelin,Malmö FF,260
29362662,4194,2:52,in the defensive half.,Filip Helander,Malmö FF,Giannis Maniatis,Olympiakos,172
29362669,4203,90:00 +0:42,in the defensive half.,Mario Balotelli,Liverpool,Marek Suchy,FC Basel,5442
29362669,4210,83:05,in the attacking half.,Mario Balotelli,Liverpool,Fabian Frei,FC Basel,4985
29362669,4218,78:49,on the right wing.,Derlis González,FC Basel,José Enrique,Liverpool,4729
29362669,4221,76:25,on the left wing.,Mohamed Elneny,FC Basel,Martin Skrtel,Liverpool,4585
29362669,4229,66:03,in the attacking half.,Serey Die,FC Basel,José Enrique,Liverpool,3963
29362669,4237,59:09,in the attacking half.,Lazar Markovic,Liverpool,Marek Suchy,FC Basel,3549
29362669,4243,53:49,in the attacking half.,Ahmed Hamoudi,FC Basel,Steven Gerrard,Liverpool,3229
29362669,4250,48:16,in the defensive half.,Serey Die,FC Basel,Mario Balotelli,Liverpool,2896
29362669,4257,42:36,on the right wing.,Mario Balotelli,Liverpool,Fabian Schär,FC Basel,2556
29362669,4264,34:59,on the left wing.,Ahmed Hamoudi,FC Basel,Javier Manquillo,Liverpool,2099
29362669,4273,24:28,on the right wing.,Mario Balotelli,Liverpool,Serey Die,FC Basel,1468
29362669,4275,23:55,on the right wing.,Mario Balotelli,Liverpool,Marek Suchy,FC Basel,1435
29362669,4278,19:51,on the left wing.,Philippe Coutinho,Liverpool,Serey Die,FC Basel,1191
29362669,4280,17:45,on the right wing.,Mario Balotelli,Liverpool,Fabian Schär,FC Basel,1065
29362669,4282,12:54,in the defensive half.,Simon Mignolet,Liverpool,Ahmed Hamoudi,FC Basel,774
29362669,4291,8:35,in the defensive half.,Ahmed Hamoudi,FC Basel,Raheem Sterling,Liverpool,515
29362669,4297,3:54,on the left wing.,Marco Streller,FC Basel,Martin Skrtel,Liverpool,234
29362676,4310,86:28,in the attacking half.,Cristiano Ronaldo,Real Madrid,Anicet,Ludogorets Razgrad,5188
29362676,4316,82:18,in the attacking half.,Roman Bezjak,Ludogorets Razgrad,Álvaro Arbeloa,Real Madrid,4938
29362676,4322,75:21,in the defensive half.,Alex Aleksandrov,Ludogorets Razgrad,Sergio Ramos,Real Madrid,4521
29362676,4330,72:05,in the defensive half.,Wanderson,Ludogorets Razgrad,Sergio Ramos,Real Madrid,4325
29362676,4340,60:52,in the defensive half.,Dani Abalo,Ludogorets Razgrad,Luka Modric,Real Madrid,3652
29362676,4347,53:03,on the left wing.,Dani Abalo,Ludogorets Razgrad,Álvaro Arbeloa,Real Madrid,3183
29362676,4351,50:36,on the left wing.,Marcelo,Real Madrid,Mihail Aleksandrov,Ludogorets Razgrad,3036
29362676,4353,50:07,in the defensive half.,Asier Illarramendi,Real Madrid,Dani Abalo,Ludogorets Razgrad,3007
29362676,4357,48:22,in the attacking half.,Dani Abalo,Ludogorets Razgrad,Javier Hernández,Real Madrid,2902
29362676,4372,37:44,in the defensive half.,Álvaro Arbeloa,Real Madrid,Yordan Minev,Ludogorets Razgrad,2264
29362676,4381,25:00,in the defensive half.,Svetoslav Dyakov,Ludogorets Razgrad,Isco,Real Madrid,1500
29362676,4392,14:39,in the attacking half.,Asier Illarramendi,Real Madrid,Mihail Aleksandrov,Ludogorets Razgrad,879
29362676,4395,11:54,in the defensive half.,Asier Illarramendi,Real Madrid,Roman Bezjak,Ludogorets Razgrad,714
29362676,4396,11:34,in the defensive half.,Junior Caiçara,Ludogorets Razgrad,Javier Hernández,Real Madrid,694
29362676,4403,8:47,in the defensive half.,Álvaro Arbeloa,Real Madrid,Dani Abalo,Ludogorets Razgrad,527
29362676,4405,7:55,in the attacking half.,Isco,Real Madrid,Roman Bezjak,Ludogorets Razgrad,475
29362676,4411,1:04,in the attacking half.,Sergio Ramos,Real Madrid,Roman Bezjak,Ludogorets Razgrad,64
29362703,4417,90:00 +0:12,in the defensive half.,Stevan Jovetic,Manchester City,Georgy Schennikov,CSKA Moscow,5412
29362703,4423,86:18,on the left wing.,Aleksandar Kolarov,Manchester City,Mario Fernandes,CSKA Moscow,5178
29362703,4430,82:34,in the defensive half.,Aleksandar Kolarov,Manchester City,Mario Fernandes,CSKA Moscow,4954
29362703,4433,77:13,in the defensive half.,Sergei Ignashevitch,CSKA Moscow,James Milner,Manchester City,4633
29362703,4436,75:59,in the attacking half.,Georgi Milanov,CSKA Moscow,Fernando,Manchester City,4559
29362703,4439,73:25,in the attacking half.,Ahmed Musa,CSKA Moscow,Vincent Kompany,Manchester City,4405
29362703,4441,73:00,in the defensive half.,Bebras Natcho,CSKA Moscow,David Silva,Manchester City,4380
29362703,4443,72:36,in the defensive half.,Georgi Milanov,CSKA Moscow,James Milner,Manchester City,4356
29362703,4450,65:10,in the attacking half.,David Silva,Manchester City,Georgi Milanov,CSKA Moscow,3910
29362703,4457,56:27,on the left wing.,Seydou Doumbia,CSKA Moscow,Fernando,Manchester City,3387
29362703,4462,55:11,in the defensive half.,James Milner,Manchester City,Ahmed Musa,CSKA Moscow,3311
29362703,4466,47:39,in the attacking half.,Zoran Tosic,CSKA Moscow,Fernando,Manchester City,2859
29362703,4478,35:31,on the right wing.,Mario Fernandes,CSKA Moscow,Sergio Agüero,Manchester City,2131
29362703,4485,23:12,in the defensive half.,Georgi Milanov,CSKA Moscow,Yaya Touré,Manchester City,1392
29362703,4491,19:34,in the defensive half.,Aleksandar Kolarov,Manchester City,Ahmed Musa,CSKA Moscow,1174
29362703,4498,5:05,on the right wing.,James Milner,Manchester City,Georgy Schennikov,CSKA Moscow,305
29362710,4503,90:00 +0:35,in the defensive half.,Clément Chantôme,Paris Saint Germain,John Arne Riise,APOEL Nicosia,5435
29362710,4508,75:02,in the defensive half.,Vinicius,APOEL Nicosia,Blaise Matuidi,Paris Saint Germain,4502
29362710,4512,71:54,in the defensive half.,Thiago Motta,Paris Saint Germain,Georgios Efrem,APOEL Nicosia,4314
29362710,4513,71:01,in the defensive half.,Gustavo Manduca,APOEL Nicosia,Thiago Motta,Paris Saint Germain,4261
29362710,4522,58:00,in the defensive half.,Vinicius,APOEL Nicosia,Marco Verratti,Paris Saint Germain,3480
29362710,4525,56:36,in the defensive half.,Marco Verratti,Paris Saint Germain,Vinicius,APOEL Nicosia,3396
29362710,4532,50:12,in the defensive half.,Thiago Motta,Paris Saint Germain,Cillian Sheridan,APOEL Nicosia,3012
29362710,4533,46:19,in the defensive half.,Vinicius,APOEL Nicosia,Lucas Moura,Paris Saint Germain,2779
29362710,4549,35:35,in the defensive half.,Gregory Van der Wiel,Paris Saint Germain,Gustavo Manduca,APOEL Nicosia,2135
29362710,4550,34:37,on the right wing.,Georgios Efrem,APOEL Nicosia,Blaise Matuidi,Paris Saint Germain,2077
29362710,4552,33:15,in the defensive half.,Carlao,APOEL Nicosia,Lucas Moura,Paris Saint Germain,1995
29362710,4555,32:53,in the defensive half.,Edinson Cavani,Paris Saint Germain,João Guilherme,APOEL Nicosia,1973
29362710,4556,31:48,in the defensive half.,Cillian Sheridan,APOEL Nicosia,Javier Pastore,Paris Saint Germain,1908
29362710,4558,21:33,in the defensive half.,Cillian Sheridan,APOEL Nicosia,Javier Pastore,Paris Saint Germain,1293
29362710,4560,20:21,on the left wing.,Gustavo Manduca,APOEL Nicosia,Thiago Silva,Paris Saint Germain,1221
29362710,4566,9:29,in the defensive half.,Blaise Matuidi,Paris Saint Germain,Mário Sérgio,APOEL Nicosia,569
29362717,4580,90:00 +1:34,in the attacking half.,Ivan Rakitic,Barcelona,Niklas Moisander,Ajax,5494
29362717,4584,89:45,on the right wing.,Ivan Rakitic,Barcelona,Jaïro Riedewald,Ajax,5385
29362717,4588,86:18,on the left wing.,Lasse Schöne,Ajax,Dani Alves,Barcelona,5178
29362717,4592,84:08,in the attacking half.,Dani Alves,Barcelona,Lasse Schöne,Ajax,5048
29362717,4597,79:40,on the right wing.,Lucas Andersen,Ajax,Pedro,Barcelona,4780
29362717,4600,77:17,in the defensive half.,Jordi Alba,Barcelona,Jaïro Riedewald,Ajax,4637
29362717,4602,76:26,in the defensive half.,Sandro Ramírez,Barcelona,Ricardo van Rhijn,Ajax,4586
29362717,4611,68:38,in the defensive half.,Munir El Haddadi,Barcelona,Ricardo van Rhijn,Ajax,4118
29362717,4613,67:13,in the attacking half.,Arkadiusz Milik,Ajax,Gerard Piqué,Barcelona,4033
29362717,4618,60:37,in the defensive half.,Nick Viergever,Ajax,Dani Alves,Barcelona,3637
29362717,4622,57:22,on the right wing.,Dani Alves,Barcelona,Nick Viergever,Ajax,3442
29362717,4624,56:44,on the left wing.,Neymar,Barcelona,Ricardo van Rhijn,Ajax,3404
29362717,4628,51:50,in the defensive half.,Jordi Alba,Barcelona,Lasse Schöne,Ajax,3110
29362717,4631,50:08,in the defensive half.,Ivan Rakitic,Barcelona,Davy Klaassen,Ajax,3008
29362717,4647,36:54,on the right wing.,Lasse Schöne,Ajax,Andrés Iniesta,Barcelona,2214
29362717,4650,34:20,in the attacking half.,Neymar,Barcelona,Ricardo van Rhijn,Ajax,2060
29362717,4653,31:35,on the left wing.,Neymar,Barcelona,Joël Veltman,Ajax,1895
29362717,4655,27:45,in the defensive half.,Lucas Andersen,Ajax,Jordi Alba,Barcelona,1665
29362717,4658,25:15,on the right wing.,Lionel Messi,Barcelona,Davy Klaassen,Ajax,1515
29362717,4661,20:32,in the attacking half.,Neymar,Barcelona,Ricardo van Rhijn,Ajax,1232
29362717,4663,19:56,in the defensive half.,Gerard Piqué,Barcelona,Kolbeinn Sigthorsson,Ajax,1196
29362717,4664,14:33,on the right wing.,Niki Zimling,Ajax,Andrés Iniesta,Barcelona,873
29362717,4668,8:56,on the left wing.,Ricardo Kishna,Ajax,Dani Alves,Barcelona,536
29362717,4670,8:26,in the attacking half.,Lasse Schöne,Ajax,Marc Bartra,Barcelona,506
29362717,4673,6:37,in the defensive half.,Lasse Schöne,Ajax,Andrés Iniesta,Barcelona,397
29362717,4677,3:00,on the right wing.,Dani Alves,Barcelona,Ricardo Kishna,Ajax,180
29362717,4679,1:55,in the defensive half.,Ivan Rakitic,Barcelona,Kolbeinn Sigthorsson,Ajax,115
29362724,4684,90:00 +2:03,in the defensive half.,Alex Teixeira,Shakhtar Donetsk,Evgeni Yablonski,BATE Borisov,5523
29362724,4687,89:12,in the defensive half.,Aleksandr Karnitski,BATE Borisov,Yaroslav Rakitskiy,Shakhtar Donetsk,5352
29362724,4690,87:48,in the defensive half.,Evgeni Yablonski,BATE Borisov,Luiz Adriano,Shakhtar Donetsk,5268
29362724,4695,85:33,in the defensive half.,Marlos,Shakhtar Donetsk,Mikhail Gordeychuk,BATE Borisov,5133
29362724,4703,77:53,on the left wing.,Bernard,Shakhtar Donetsk,Anri Khagush,BATE Borisov,4673
29362724,4705,77:18,in the defensive half.,Yaroslav Rakitskiy,Shakhtar Donetsk,Mikhail Gordeychuk,BATE Borisov,4638
29362724,4713,64:09,in the defensive half.,Nikolai Signevich,BATE Borisov,Yaroslav Rakitskiy,Shakhtar Donetsk,3849
29362724,4715,60:57,in the defensive half.,Aleksandr Karnitski,BATE Borisov,Taras Stepanenko,Shakhtar Donetsk,3657
29362724,4720,57:52,in the attacking half.,Nikolai Signevich,BATE Borisov,Yaroslav Rakitskiy,Shakhtar Donetsk,3472
29362724,4745,30:53,on the right wing.,Douglas Costa,Shakhtar Donetsk,Anri Khagush,BATE Borisov,1853
29362724,4756,22:25,in the defensive half.,Aleksandr Karnitski,BATE Borisov,Taras Stepanenko,Shakhtar Donetsk,1345
29362724,4759,19:28,in the defensive half.,Evgeni Yablonski,BATE Borisov,Taras Stepanenko,Shakhtar Donetsk,1168
29362724,4762,18:09,in the defensive half.,Darijo Srna,Shakhtar Donetsk,Maksim Volodko,BATE Borisov,1089
29362724,4770,8:38,on the right wing.,Aleksandr Karnitski,BATE Borisov,Fernando,Shakhtar Donetsk,518
29362724,4776,4:10,in the defensive half.,Darijo Srna,Shakhtar Donetsk,Maksim Volodko,BATE Borisov,250
29362724,4778,3:24,in the defensive half.,Taison,Shakhtar Donetsk,Dmitri Likhtarovich,BATE Borisov,204
29362724,4781,0:10,in the attacking half.,Luiz Adriano,Shakhtar Donetsk,Nemanja Tubic,BATE Borisov,10
29362731,4786,89:49,in the defensive half.,Aymeric Laporte,Athletic Club,Ricardo Quaresma,FC Porto,5389
29362731,4793,85:26,on the left wing.,Óliver,FC Porto,Carlos Gurpegi,Athletic Club,5126
29362731,4795,83:15,in the attacking half.,Yacine Brahimi,FC Porto,Carlos Gurpegi,Athletic Club,4995
29362731,4797,81:52,on the right wing.,Guillermo,Athletic Club,Alex Sandro,FC Porto,4912
29362731,4803,76:20,in the defensive half.,Beñat,Athletic Club,Ruben Neves,FC Porto,4580
29362731,4807,73:55,in the defensive half.,Yacine Brahimi,FC Porto,Beñat,Athletic Club,4435
29362731,4815,64:51,in the defensive half.,Jackson Martínez,FC Porto,Mikel Rico,Athletic Club,3891
29362731,4820,61:00,on the right wing.,Markel Susaeta,Athletic Club,Alex Sandro,FC Porto,3660
29362731,4827,56:31,in the attacking half.,Mikel Rico,Athletic Club,Casemiro,FC Porto,3391
29362731,4829,55:41,in the defensive half.,Markel Susaeta,Athletic Club,Casemiro,FC Porto,3341
29362731,4834,51:40,in the attacking half.,Óscar De Marcos,Athletic Club,Yacine Brahimi,FC Porto,3100
29362731,4837,50:14,in the defensive half.,Alex Sandro,FC Porto,Óscar De Marcos,Athletic Club,3014
29362731,4849,42:04,in the attacking half.,Ander Iturraspe,Athletic Club,Héctor Herrera,FC Porto,2524
29362731,4852,39:44,on the left wing.,Aritz Aduriz,Athletic Club,Casemiro,FC Porto,2384
29362731,4856,34:31,in the defensive half.,Aymeric Laporte,Athletic Club,Jackson Martínez,FC Porto,2071
29362731,4860,29:44,in the defensive half.,Aymeric Laporte,Athletic Club,Jackson Martínez,FC Porto,1784
29362731,4864,28:39,in the attacking half.,Yacine Brahimi,FC Porto,Mikel San José,Athletic Club,1719
29362731,4868,21:19,on the left wing.,Mikel Balenziaga,Athletic Club,Maicon,FC Porto,1279
29362731,4870,20:17,in the defensive half.,Ander Iturraspe,Athletic Club,Jackson Martínez,FC Porto,1217
29362731,4873,17:23,in the defensive half.,Bruno Martins Indi,FC Porto,Aritz Aduriz,Athletic Club,1043
29362731,4875,12:46,in the defensive half.,Mikel Rico,Athletic Club,Héctor Herrera,FC Porto,766
29362731,4877,11:00,in the defensive half.,Mikel San José,Athletic Club,Casemiro,FC Porto,660
29362731,4882,4:36,in the defensive half.,Héctor Herrera,FC Porto,Markel Susaeta,Athletic Club,276
29362738,4892,86:07,on the right wing.,Luka Zahovic,NK Maribor,John Terry,Chelsea,5167
29362738,4895,79:30,in the attacking half.,Dare Vrsic,NK Maribor,Nemanja Matic,Chelsea,4770
29362738,4904,69:47,in the attacking half.,Marcos Tavares,NK Maribor,John Terry,Chelsea,4187
29362738,4917,57:30,in the defensive half.,Ales Mejac,NK Maribor,Cesc Fàbregas,Chelsea,3450
29362738,4922,52:29,on the left wing.,Oscar,Chelsea,Petar Stojanovic,NK Maribor,3149
29362738,4924,48:20,in the defensive half.,Ales Mejac,NK Maribor,Oscar,Chelsea,2900
29362738,4929,46:32,in the attacking half.,Eden Hazard,Chelsea,Ales Mertelj,NK Maribor,2792
29362738,4931,46:03,on the left wing.,Eden Hazard,Chelsea,Ales Mertelj,NK Maribor,2763
29362738,4933,45:40,in the defensive half.,Willian,Chelsea,Zeljko Filipovic,NK Maribor,2740
29362738,4939,41:59,in the defensive half.,Zeljko Filipovic,NK Maribor,Cesc Fàbregas,Chelsea,2519
29362738,4942,40:21,in the defensive half.,John Terry,Chelsea,Agim Ibraimi,NK Maribor,2421
29362738,4945,34:25,on the right wing.,Marcos Tavares,NK Maribor,Filipe Luis,Chelsea,2065
29362738,4952,27:19,on the left wing.,Eden Hazard,Chelsea,Petar Stojanovic,NK Maribor,1639
29362738,4954,24:27,in the attacking half.,Ales Mejac,NK Maribor,Eden Hazard,Chelsea,1467
29362738,4959,16:24,in the defensive half.,Ales Mejac,NK Maribor,Filipe Luis,Chelsea,984
29362738,4971,2:40,in the defensive half.,Agim Ibraimi,NK Maribor,Nemanja Matic,Chelsea,160
29362738,4973,0:18,in the defensive half.,Willian,Chelsea,Zeljko Filipovic,NK Maribor,18
29362745,4979,90:00 +3:12,in the defensive half.,Eric Choupo-Moting,FC Schalke 04,Cédric Soares,Sporting Lisbon,5592
29362745,4983,90:00 +0:14,on the right wing.,Fredy Montero,Sporting Lisbon,Dennis Aogo,FC Schalke 04,5414
29362745,4985,89:27,in the defensive half.,Paulo Oliveira,Sporting Lisbon,Klaas-Jan Huntelaar,FC Schalke 04,5367
29362745,4996,75:15,on the left wing.,Roman Neustädter,FC Schalke 04,William Carvalho,Sporting Lisbon,4515
29362745,5002,66:07,on the right wing.,Cédric Soares,Sporting Lisbon,Marco Höger,FC Schalke 04,3967
29362745,5005,64:58,in the defensive half.,Julian Draxler,FC Schalke 04,Fredy Montero,Sporting Lisbon,3898
29362745,5011,61:09,on the right wing.,Cédric Soares,Sporting Lisbon,Klaas-Jan Huntelaar,FC Schalke 04,3669
29362745,5015,59:03,on the right wing.,Chinedu Obasi,FC Schalke 04,Mahamadou-Naby Sarr,Sporting Lisbon,3543
29362745,5017,58:29,in the defensive half.,Kaan Ayhan,FC Schalke 04,Fredy Montero,Sporting Lisbon,3509
29362745,5021,55:13,in the attacking half.,Dennis Aogo,FC Schalke 04,Nani,Sporting Lisbon,3313
29362745,5024,51:42,in the defensive half.,Paulo Oliveira,Sporting Lisbon,Marco Höger,FC Schalke 04,3102
29362745,5027,51:06,in the defensive half.,Marco Höger,FC Schalke 04,Fredy Montero,Sporting Lisbon,3066
29362745,5030,48:05,in the attacking half.,Fredy Montero,Sporting Lisbon,Benedikt Höwedes,FC Schalke 04,2885
29362745,5032,47:24,in the defensive half.,André Carrillo,Sporting Lisbon,Benedikt Höwedes,FC Schalke 04,2844
29362745,5041,45:00 +0:06,in the attacking half.,Julian Draxler,FC Schalke 04,Cédric Soares,Sporting Lisbon,2706
29362745,5044,43:09,on the right wing.,Atsuto Uchida,FC Schalke 04,Jonathan Silva,Sporting Lisbon,2589
29362745,5046,41:21,on the left wing.,Adrien Silva,Sporting Lisbon,Marco Höger,FC Schalke 04,2481
29362745,5053,34:42,in the defensive half.,Roman Neustädter,FC Schalke 04,Fredy Montero,Sporting Lisbon,2082
29362745,5059,31:46,on the right wing.,Marco Höger,FC Schalke 04,Mauricio,Sporting Lisbon,1906
29362745,5064,27:55,in the defensive half.,Klaas-Jan Huntelaar,FC Schalke 04,Adrien Silva,Sporting Lisbon,1675
29362745,5066,26:59,on the right wing.,Chinedu Obasi,FC Schalke 04,Jonathan Silva,Sporting Lisbon,1619
29362745,5067,24:47,in the attacking half.,Fredy Montero,Sporting Lisbon,Marco Höger,FC Schalke 04,1487
29362745,5080,18:11,in the defensive half.,Klaas-Jan Huntelaar,FC Schalke 04,Mauricio,Sporting Lisbon,1091
29362745,5085,8:40,in the defensive half.,Nani,Sporting Lisbon,Atsuto Uchida,FC Schalke 04,520
29362745,5088,6:10,in the defensive half.,Atsuto Uchida,FC Schalke 04,Nani,Sporting Lisbon,370
29362745,5089,4:23,in the defensive half.,Kevin-Prince Boateng,FC Schalke 04,Nani,Sporting Lisbon,263
29362745,5093,3:14,in the defensive half.,Kevin-Prince Boateng,FC Schalke 04,Adrien Silva,Sporting Lisbon,194
29362752,5101,90:00 +0:02,in the attacking half.,Xherdan Shaqiri,FC Bayern München,Mapou Yanga-Mbiwa,Roma,5402
29362752,5103,88:26,in the attacking half.,Arjen Robben,FC Bayern München,Mapou Yanga-Mbiwa,Roma,5306
29362752,5112,74:34,in the defensive half.,Alessandro Florenzi,Roma,Philipp Lahm,FC Bayern München,4474
29362752,5114,71:16,in the defensive half.,Vasilis Torosidis,Roma,Franck Ribéry,FC Bayern München,4276
29362752,5120,66:24,in the attacking half.,Xabi Alonso,FC Bayern München,Miralem Pjanic,Roma,3984
29362752,5128,59:05,on the left wing.,Gervinho,Roma,Medhi Benatia,FC Bayern München,3545
29362752,5133,57:09,on the right wing.,Arjen Robben,FC Bayern München,José Holebas,Roma,3429
29362752,5137,55:24,in the defensive half.,Thomas Müller,FC Bayern München,Vasilis Torosidis,Roma,3324
29362752,5141,51:06,on the left wing.,David Alaba,FC Bayern München,Gervinho,Roma,3066
29362752,5143,49:08,in the defensive half.,Robert Lewandowski,FC Bayern München,Kostas Manolas,Roma,2948
29362752,5161,36:56,in the attacking half.,Miralem Pjanic,Roma,Xabi Alonso,FC Bayern München,2216
29362752,5172,27:24,in the defensive half.,Medhi Benatia,FC Bayern München,Juan Iturbe,Roma,1644
29362752,5177,21:30,in the defensive half.,Radja Nainggolan,Roma,Thomas Müller,FC Bayern München,1290
29362752,5179,18:13,in the defensive half.,Ashley Cole,Roma,Arjen Robben,FC Bayern München,1093
29362752,5190,5:44,on the left wing.,Juan Bernat,FC Bayern München,Juan Iturbe,Roma,344
29362752,5195,0:38,in the defensive half.,Mario Götze,FC Bayern München,Radja Nainggolan,Roma,38
29362759,5201,90:00 +4:36,in the defensive half.,Tin Jedvaj,Bayer 04 Leverkusen,Salomón Rondón,Zenit St Petersburg,5676
29362759,5204,90:00 +1:52,in the defensive half.,Javi García,Zenit St Petersburg,Stefan Kießling,Bayer 04 Leverkusen,5512
29362759,5207,90:00 +1:02,on the right wing.,Lars Bender,Bayer 04 Leverkusen,Domenico Criscito,Zenit St Petersburg,5462
29362759,5211,83:32,in the defensive half.,Alexander Kerzhakov,Zenit St Petersburg,Ömer Toprak,Bayer 04 Leverkusen,5012
29362759,5216,81:55,on the right wing.,Giulio Donati,Bayer 04 Leverkusen,Hulk,Zenit St Petersburg,4915
29362759,5220,80:35,in the defensive half.,Giulio Donati,Bayer 04 Leverkusen,Axel Witsel,Zenit St Petersburg,4835
29362759,5221,79:16,on the right wing.,Hulk,Zenit St Petersburg,Heung-Min Son,Bayer 04 Leverkusen,4756
29362759,5225,77:39,on the left wing.,Danny,Zenit St Petersburg,Giulio Donati,Bayer 04 Leverkusen,4659
29362759,5230,71:25,in the defensive half.,Hulk,Zenit St Petersburg,Lars Bender,Bayer 04 Leverkusen,4285
29362759,5234,69:18,on the right wing.,Hakan Calhanoglu,Bayer 04 Leverkusen,Nicolas Lombaerts,Zenit St Petersburg,4158
29362759,5236,67:54,in the attacking half.,Stefan Kießling,Bayer 04 Leverkusen,Nicolas Lombaerts,Zenit St Petersburg,4074
29362759,5237,66:58,in the defensive half.,Hulk,Zenit St Petersburg,Karim Bellarabi,Bayer 04 Leverkusen,4018
29362759,5240,64:52,in the defensive half.,Stefan Kießling,Bayer 04 Leverkusen,Axel Witsel,Zenit St Petersburg,3892
29362759,5242,63:14,in the defensive half.,Wendell,Bayer 04 Leverkusen,Hulk,Zenit St Petersburg,3794
29362759,5248,60:15,in the attacking half.,Lars Bender,Bayer 04 Leverkusen,Viktor Faizulin,Zenit St Petersburg,3615
29362759,5254,56:06,on the right wing.,Hulk,Zenit St Petersburg,Wendell,Bayer 04 Leverkusen,3366
29362759,5256,54:09,on the right wing.,Hulk,Zenit St Petersburg,Lars Bender,Bayer 04 Leverkusen,3249
29362759,5262,46:03,on the left wing.,Salomón Rondón,Zenit St Petersburg,Ömer Toprak,Bayer 04 Leverkusen,2763
29362759,5271,37:45,in the defensive half.,Emir Spahic,Bayer 04 Leverkusen,Axel Witsel,Zenit St Petersburg,2265
29362759,5275,32:57,on the left wing.,Domenico Criscito,Zenit St Petersburg,Karim Bellarabi,Bayer 04 Leverkusen,1977
29362759,5277,31:46,in the defensive half.,Axel Witsel,Zenit St Petersburg,Lars Bender,Bayer 04 Leverkusen,1906
29362759,5280,30:07,in the defensive half.,Giulio Donati,Bayer 04 Leverkusen,Danny,Zenit St Petersburg,1807
29362759,5281,28:47,on the left wing.,Danny,Zenit St Petersburg,Emir Spahic,Bayer 04 Leverkusen,1727
29362759,5283,27:50,in the defensive half.,Javi García,Zenit St Petersburg,Stefan Kießling,Bayer 04 Leverkusen,1670
29362759,5285,22:54,in the defensive half.,Hulk,Zenit St Petersburg,Emir Spahic,Bayer 04 Leverkusen,1374
29362759,5290,20:09,in the defensive half.,Lars Bender,Bayer 04 Leverkusen,Ezequiel Garay,Zenit St Petersburg,1209
29362759,5292,19:24,in the attacking half.,Hulk,Zenit St Petersburg,Lars Bender,Bayer 04 Leverkusen,1164
29362759,5299,14:42,in the defensive half.,Wendell,Bayer 04 Leverkusen,Javi García,Zenit St Petersburg,882
29362759,5306,6:11,in the defensive half.,Lars Bender,Bayer 04 Leverkusen,Viktor Faizulin,Zenit St Petersburg,371
29362759,5312,2:43,in the defensive half.,Lars Bender,Bayer 04 Leverkusen,Salomón Rondón,Zenit St Petersburg,163
29362759,5315,1:07,on the right wing.,Lars Bender,Bayer 04 Leverkusen,Viktor Faizulin,Zenit St Petersburg,67
29362759,5317,0:22,in the defensive half.,Wendell,Bayer 04 Leverkusen,Hulk,Zenit St Petersburg,22
29362766,5324,90:00 +4:21,in the defensive half.,Andreas Samaris,Benfica,Yannick Ferreira-Carrasco,Monaco,5661
29362766,5329,89:21,in the attacking half.,Yannick Ferreira-Carrasco,Monaco,Andreas Samaris,Benfica,5361
29362766,5335,84:26,in the attacking half.,Geoffrey Kondogbia,Monaco,Enzo Pérez,Benfica,5066
29362766,5337,82:23,in the defensive half.,Bernardo Silva,Monaco,André Almeida,Benfica,4943
29362766,5341,81:30,in the defensive half.,Eliseu,Benfica,Nabil Dirar,Monaco,4890
